Date,Revenue,Quantity,Orders,Customers,Avg_Order_Value,Year,Quarter,Month,Week,Day,DayOfWeek,Weekend,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_30,Rolling_STD_7,Rolling_STD_30,Revenue_Growth
2011-09-13,55071.3,36519,67,61,22.822751761293,2011,3,9,37,13,1,0,29526.29,36898.35,25610.29,23363.01,34230.18714285714,31501.91785714286,31238.45,9674.806748484581,14486.553659608255,0.8651615221553401
2011-09-14,23578.78,14186,68,58,17.768485305199697,2011,3,9,37,14,2,0,55071.3,28321.06,10686.56,27672.24,33552.71857142857,32422.790714285715,31102.001333333334,10303.181212605159,14540.479779868665,-0.5718499472502012
2011-09-15,78151.97,29281,83,70,36.48551353874883,2011,3,9,37,15,3,0,23578.78,34413.53,31837.77,28780.05,39801.06714285714,35730.947857142855,32747.732,19798.95818463495,16875.1972916774,2.3145043975981796
2011-09-16,27720.27,15051,50,44,19.290375782881004,2011,3,9,37,16,4,0,78151.97,27055.88,25367.22,72372.89,39895.979999999996,35899.02285714286,31259.31133333333,19729.146274521514,15139.644885560783,-0.6453029910826305
2011-09-18,15639.55,8937,27,25,12.50163868904876,2011,3,9,37,18,6,1,27720.27,30016.33,37358.62,32231.35,37842.154285714285,34347.66071428572,30706.251333333334,21589.63790069427,15403.663239406795,-0.4358081649276865
2011-09-19,49250.87,29248,71,63,35.79278343023256,2011,3,9,38,19,0,0,15639.55,35206.92,42226.28,5701.87,39848.43285714286,34849.41714285714,32157.88466666667,21953.409175889363,15013.073624740535,2.149123216460832
2011-09-20,109553.9,43683,70,53,65.01715133531157,2011,3,9,38,20,1,0,49250.87,29526.29,17040.74,17235.95,51280.94857142858,41457.5,35235.149666666664,33489.05705401664,20358.655931745823,1.2244053759862514
2011-09-21,48529.72,22312,75,65,16.080092776673293,2011,3,9,38,21,2,0,109553.9,55071.3,36898.35,19234.53,50346.43714285714,42288.31214285714,36211.655999999995,33456.91499932499,20267.087385053543,-0.5570242592915451
2011-09-22,59220.41,33144,112,94,22.246585274229904,2011,3,9,38,22,3,0,48529.72,23578.78,28321.06,53284.76,55438.09857142856,44495.40857142857,36409.511000000006,31350.05523722324,20467.491114831468,0.22029160687512728
2011-09-23,40574.4,21872,64,56,15.732609538580846,2011,3,9,38,23,4,0,59220.41,78151.97,34413.53,54059.1,50069.874285714286,44935.470714285715,35960.021,30000.66814905454,20213.00763698009,-0.3148578336421515
2011-09-25,31164.781,19424,75,74,16.14755492227979,2011,3,9,38,25,6,1,40574.4,27720.27,27055.88,17336.07,50561.94728571428,45228.96364285715,36420.97803333333,29598.54536372357,19929.334632954116,-0.23191024389763004
2011-09-26,29270.841,15249,66,62,19.307942612137204,2011,3,9,39,26,0,0,31164.781,15639.55,30016.33,14420.27,52509.27457142858,45175.714428571424,36915.99706666667,27275.251650763672,19544.745284445926,-0.06077180519895198
2011-09-27,36260.91,21231,80,67,19.707016304347828,2011,3,9,39,27,1,0,29270.841,49250.87,35206.92,29645.54,50653.566,45250.99942857143,37136.509399999995,27967.012373077894,19497.149041117016,0.23880656520938381
2011-09-28,43693.08,25530,85,72,15.571304347826088,2011,3,9,39,28,2,0,36260.91,109553.9,29526.29,25978.59,41244.877428571424,46262.913,37726.9924,10427.989276150625,19415.648815352255,0.204963692306674
2011-09-29,46343.35,27456,105,93,18.892519364044027,2011,3,9,39,29,3,0,43693.08,48529.72,55071.3,48789.72,40932.538857142856,45639.488,37645.44673333333,10203.760464078685,19372.67301637159,0.060656515860177285
2011-09-30,44347.06,22553,74,60,24.114768896139203,2011,3,9,39,30,4,0,46343.35,59220.41,23578.78,23773.43,38807.77457142858,47122.93657142857,38331.234399999994,6712.062853029529,19228.28642336671,-0.04307608319208689
2011-10-02,11531.56,8332,35,32,8.242716225875625,2011,4,10,39,2,6,1,44347.06,40574.4,78151.97,25610.29,34658.79742857143,42364.335857142854,37861.943400000004,12183.893487416024,19715.10541553977,-0.7399701355625379
2011-10-03,66243.94,25942,68,48,29.533633526526973,2011,4,10,40,3,0,0,11531.56,31164.781,27720.27,10686.56,39670.10585714285,45116.02657142857,39713.85606666667,16834.013971552948,19683.72767221708,4.7445774899493225
2011-10-04,48652.54,25284,81,65,17.906713286713288,2011,4,10,40,4,1,0,66243.94,29270.841,15639.55,31837.77,42438.92,47474.09728571429,40274.3484,16427.51375804527,19691.12149500891,-0.26555485679142876
2011-10-05,75460.77,46222,96,82,32.11096595744681,2011,4,10,40,5,2,0,48652.54,36260.91,49250.87,25367.22,48038.90000000001,49346.23300000001,41944.133400000006,20215.240073948346,20491.1116439139,0.5510139861145997
2011-10-06,62761.92,35367,122,98,21.73949428472463,2011,4,10,40,6,3,0,75460.77,43693.08,109553.9,37358.62,50763.020000000004,46003.94871428572,42790.91006666666,20808.135210022243,20817.37207220185,-0.16828412962125894
2011-10-07,53692.5,30914,88,74,23.08361994840929,2011,4,10,40,7,4,0,62761.92,46343.35,48529.72,42226.28,51812.89857142857,46372.718714285715,43173.117399999996,20733.240623733065,20911.69430492385,-0.14450513942212095
2011-10-09,12273.1,7285,39,35,10.0681706316653,2011,4,10,40,9,6,1,53692.5,44347.06,59220.41,17040.74,47230.904285714285,43019.339428571424,43014.196066666664,25625.175851832297,21134.072872654597,-0.7714187270102901
2011-10-10,48121.66,26121,100,83,15.408792827409544,2011,4,10,41,10,0,0,12273.1,11531.56,40574.4,36898.35,52458.06142857143,43558.42942857143,43388.3064,20310.038098453064,21121.4108625278,2.9209050688090215
2011-10-11,52537.31,28477,82,69,21.835955943474644,2011,4,10,41,11,1,0,48121.66,66243.94,31164.781,28321.06,50499.971428571436,45085.03864285715,44195.51473333334,19399.75473460463,20988.04314930858,0.09176013462544708
2011-10-12,32083.11,17639,88,73,15.94587972166998,2011,4,10,41,12,2,0,52537.31,48652.54,29270.841,34413.53,48132.909999999996,45285.915,44117.83406666667,20634.315374824866,21029.767733153898,-0.38932712771171574
2011-10-13,37232.47,18681,77,67,16.467257850508624,2011,4,10,41,13,3,0,32083.11,75460.77,36260.91,27055.88,42671.724285714285,45355.31214285714,44457.05373333334,16920.823660502723,20826.15121518229,0.1605006497188084
2011-10-14,36294.58,18134,74,61,20.621920454545457,2011,4,10,41,14,4,0,37232.47,62761.92,43693.08,30016.33,38890.67571428572,44826.84785714286,44666.328733333336,14461.808020927467,20707.241989406768,-0.025190109600571775
2011-10-16,21767.94,8649,35,32,17.842573770491803,2011,4,10,41,16,6,1,36294.58,53692.5,46343.35,35206.92,34330.02428571429,43071.461428571434,44218.362733333335,14043.7449503956,21061.275005049676,-0.4002426808630931
2011-10-17,51925.61,31319,89,76,18.06108173913044,2011,4,10,42,17,0,0,21767.94,12273.1,44347.06,29526.29,39994.66857142857,43612.78642857143,44965.006733333335,11415.194529572465,20919.024653911274,1.3854168102264155
2011-10-18,45277.92,29285,84,73,15.965416078984484,2011,4,10,42,18,1,0,51925.61,48121.66,11531.56,55071.3,39588.42,46023.24071428572,44638.56073333334,11124.668441147665,20832.108773891843,-0.1280233395428576
2011-10-19,42467.72,19178,85,71,19.035284625728373,2011,4,10,42,19,2,0,45277.92,52537.31,66243.94,23578.78,38149.90714285714,44324.93928571429,45268.19206666667,9735.509481014535,20455.697325858207,-0.06206557191673112
2011-10-20,60969.14,40855,89,76,26.929832155477037,2011,4,10,42,20,3,0,42467.72,32083.11,48652.54,78151.97,42276.48285714286,45204.69642857143,44695.431066666664,12472.58219633064,19730.919460084053,0.4356584247988824
2011-10-21,63173.39,24779,64,56,45.77781884057971,2011,4,10,42,21,4,0,60969.14,37232.47,75460.77,27720.27,45982.32857142857,44327.02642857142,45877.201733333335,14425.079174207262,19740.8623255334,0.036153536034787326
2011-10-23,12156.57,6953,42,39,7.266329946204423,2011,4,10,42,23,6,1,63173.39,36294.58,62761.92,15639.55,42534.04142857143,40712.35857142857,45761.102399999996,19216.278412260646,19934.123200844504,-0.8075681865418335
2011-10-24,48335.52,25922,78,61,17.17680170575693,2011,4,10,43,24,0,0,12156.57,21767.94,53692.5,49250.87,46329.409999999996,40329.717142857146,45730.59073333334,16917.37057498004,19929.297429551283,2.9760820692020857
2011-10-25,41192.55,26818,77,65,16.986618556701032,2011,4,10,43,25,1,0,48335.52,51925.61,12273.1,109553.9,44796.11571428571,42395.39214285714,43451.87906666667,16811.68987976607,15876.172981030832,-0.1477789004856055
2011-10-26,37729.47,20617,95,77,20.230278820375336,2011,4,10,43,26,2,0,41192.55,45277.92,48121.66,48529.72,43717.76571428571,41653.09285714286,43091.87073333333,17016.47718587572,15879.510224537717,-0.08407054188196661
2011-10-27,57201.78,32761,106,91,23.357198856676195,2011,4,10,43,27,3,0,37729.47,42467.72,52537.31,59220.41,45822.63142857143,41986.269285714276,43024.583066666666,17732.295321192385,15812.948029252453,0.5161034597093466
2011-10-28,40455.26,23998,78,60,25.47560453400504,2011,4,10,43,28,4,0,57201.78,60969.14,32083.11,40574.4,42892.077142857146,42584.27999999999,43020.61173333333,16461.47370551993,15813.599545214027,-0.2927622182386631
2011-10-30,34397.95,19943,96,88,12.069456140350876,2011,4,10,43,30,6,1,40455.26,63173.39,37232.47,31164.781,38781.299999999996,42381.81428571429,43128.38403333333,13954.74723900556,15740.863922360704,-0.14972861378223756
2011-10-31,57327.45,21554,72,61,17.041453626634958,2011,4,10,44,31,0,0,34397.95,12156.57,36294.58,29270.841,45234.282857142854,43884.162142857145,44063.60433333333,9237.661509591635,15722.608341521029,0.6665949569669123
2011-11-01,29091.9,16546,77,74,16.973103850641774,2011,4,11,44,1,1,0,57327.45,48335.52,21767.94,36260.91,42485.194285714286,44407.302142857145,43824.63733333334,10878.593488055434,15898.784071635015,-0.4925310649610265
2011-11-02,45690.08,28488,85,79,17.896623580101842,2011,4,11,44,2,2,0,29091.9,41192.55,51925.61,43693.08,43127.69857142858,43961.90714285714,43891.204,10922.251435809738,15902.394472829768,0.5705430033789474
2011-11-03,63425.47,34314,103,86,27.0586476109215,2011,4,11,44,3,3,0,45690.08,37729.47,45277.92,46343.35,46798.555714285714,45258.16071428572,44460.60800000001,12937.708237786772,16294.219675121178,0.3881671907775166
2011-11-04,62594.59,35144,94,73,22.087011291460836,2011,4,11,44,4,4,0,63425.47,57201.78,42467.72,44347.06,47568.957142857136,46695.794285714284,45068.859000000004,13792.744238458286,16627.01953662717,-0.013100100007142346
2011-11-06,42513.59,23089,102,88,12.71719712832785,2011,4,11,44,6,6,1,62594.59,40455.26,60969.14,11531.56,47863.00428571428,45377.54071428571,46101.59333333334,13636.871376396995,15388.148541832632,-0.3208104725983507
2011-11-07,85705.3,31299,93,81,42.38639960435213,2011,4,11,45,7,0,0,42513.59,34397.95,63173.39,66243.94,55192.625714285714,46986.962857142855,46750.30533333334,18213.794093238677,16626.913149501124,1.015950664246421
2011-11-08,57557.03,26366,108,95,14.690410923940783,2011,4,11,45,8,1,0,85705.3,57327.45,12156.57,48652.54,55225.42285714286,50229.852857142854,47047.121666666666,18218.485003574202,16741.12918860017,-0.32843091384080103
2011-11-09,65879.97,38139,119,101,24.86036603773585,2011,4,11,45,9,2,0,57557.03,29091.9,48335.52,75460.77,60480.86142857142,51483.02785714286,46727.76166666667,14310.25326354553,16265.022583085985,0.14460336122277329
2011-11-10,70868.0,38079,129,112,22.398230088495577,2011,4,11,45,10,3,0,65879.97,45690.08,41192.55,62761.92,64077.707142857136,53602.70285714286,46997.96433333334,13084.752128518085,16604.366291285467,0.07571390818787549
2011-11-11,55107.87,28967,105,87,13.718663181478716,2011,4,11,45,11,4,0,70868.0,63425.47,37729.47,53692.5,62889.47857142857,54844.01714285714,47045.14333333333,13524.13758619315,16626.040443988262,-0.22238711407123102
2011-11-13,33878.15,20686,87,75,11.503616298811544,2011,4,11,45,13,6,1,55107.87,62594.59,57201.78,12273.1,58787.130000000005,53178.04357142858,47765.31166666667,17422.10838896471,15497.549136071562,-0.38523934966094675
2011-11-14,114237.4,47236,107,93,32.90247695852534,2011,4,11,46,14,0,0,33878.15,42513.59,40455.26,48121.66,69033.38857142857,58448.19642857143,49969.16966666667,25482.617605779484,19685.237500654897,2.37200821178252
2011-11-15,60613.8,30318,108,93,18.03982142857143,2011,4,11,46,15,1,0,114237.4,85705.3,34397.95,52537.31,65448.88857142858,60320.75714285714,50238.386000000006,24492.10471265619,19776.585925678086,-0.4694049409387818
2011-11-16,65672.53,32955,130,111,16.10410250122609,2011,4,11,46,16,2,0,60613.8,57557.03,57327.45,32083.11,66608.24571428572,60916.83428571429,51358.03333333333,24247.126910277362,19663.792759739463,0.08345838736393363
2011-11-17,60901.32,31596,137,125,17.321194539249145,2011,4,11,46,17,3,0,65672.53,65879.97,29091.9,37232.47,65897.01,63188.93571428571,52146.994999999995,24344.871473344607,19552.00544508605,-0.07265153329710305
2011-11-18,51130.39,23921,108,98,18.45196319018405,2011,4,11,46,18,4,0,60901.32,70868.0,45690.08,36294.58,63077.351428571434,63577.529285714285,52641.522000000004,24811.70962049402,19323.511056167943,-0.1604387228388482
2011-11-20,34509.21,19107,100,91,10.703849255583126,2011,4,11,46,20,6,1,51130.39,55107.87,63425.47,21767.94,60134.68571428572,61512.082142857136,53066.231,27036.200132570953,18753.147457676765,-0.32507438335596506
2011-11-21,49674.6,25705,100,85,17.52190476190476,2011,4,11,47,21,0,0,34509.21,33878.15,62594.59,51925.61,62391.32142857143,60589.225714285705,52991.19733333333,25066.90247403367,18762.369612266928,0.43945920523825377
2011-11-22,63863.48,35367,135,120,16.64411780036487,2011,4,11,47,22,1,0,49674.6,114237.4,42513.59,45277.92,55195.04714285714,62114.21785714286,53610.71600000001,10967.713528917115,18805.6912445406,0.28563652248835436
2011-11-23,79847.0,39295,131,107,22.826472269868496,2011,4,11,47,23,2,0,63863.48,60613.8,85705.3,42467.72,57942.64714285714,61695.767857142855,54856.692,14417.900894017996,19274.39719068126,0.25027637078342724
2011-11-24,50759.21,26396,113,98,13.91044395724856,2011,4,11,47,24,3,0,79847.0,65672.53,57557.03,60969.14,55812.17285714286,61210.20928571429,54516.361000000004,14185.282470245638,19252.87422103685,-0.36429408744223324
2011-11-25,50690.4,18923,83,69,16.701943986820428,2011,4,11,47,25,4,0,50759.21,60901.32,65879.97,63173.39,54353.47000000001,60125.24,54100.26133333333,14099.479144897552,19194.12757343135,-0.0013556160547021356
2011-11-27,20279.37,10942,57,51,8.38683622828784,2011,4,11,47,27,6,1,50690.4,51130.39,70868.0,12156.57,49946.18142857143,56511.76642857143,54371.02133333334,19180.973955133646,18631.08413418449,-0.5999366743998864
2011-11-28,56965.73,29334,115,97,17.533311788242536,2011,4,11,48,28,0,0,20279.37,34509.21,55107.87,48335.52,53154.25571428572,56644.470714285715,54658.695,18011.063091456585,18601.282989679607,1.8090483086999254
2011-11-29,72384.82,30809,135,109,17.165003557031067,2011,4,11,48,29,1,0,56965.73,49674.6,33878.15,41192.55,56398.572857142855,59394.94714285714,55698.437333333335,19280.46422720655,18694.154221597255,0.2706730871350196
2011-11-30,60025.57,28356,108,92,17.966348398683028,2011,4,11,48,30,2,0,72384.82,63863.48,114237.4,37729.47,55850.3,55522.673571428575,56441.640666666666,19086.399401324168,18395.970711388098,-0.17074367249928935
2011-12-01,52068.63,27004,121,111,18.642545649838883,2011,4,12,48,1,3,0,60025.57,79847.0,60613.8,57201.78,51881.961428571434,54912.30428571429,56270.53566666667,15884.842317010321,18412.52152361236,-0.13255917436519138
2011-12-02,57476.48,28690,120,95,20.630466618808327,2011,4,12,48,2,4,0,52068.63,50759.21,65672.53,40455.26,52841.57142857143,54326.87214285714,56837.90966666667,16008.130228255324,18169.016328974125,0.1038600401047618
2011-12-04,24477.47,12296,66,58,12.393655696202533,2011,4,12,48,4,6,1,57476.48,50690.4,60901.32,34397.95,49096.86714285715,51725.16857142857,56507.227,19318.80103444892,18674.75449804994,-0.5741306704933914
2011-12-05,88620.84,44497,127,105,16.854476987447697,2011,4,12,49,5,0,0,24477.47,20279.37,51130.39,57327.45,58859.934285714284,54403.05785714286,57550.340000000004,19594.941392418,19574.45207189422,2.6205065311079943
2011-12-06,56558.83,30377,115,103,17.614085954531298,2011,4,12,49,6,1,0,88620.84,56965.73,34509.21,29091.9,58801.805714285714,55978.03071428572,58465.90433333333,19602.099324544204,18825.485831459482,-0.36178860412516956
2011-12-07,75315.55,41789,106,94,31.94043681085666,2011,4,12,49,7,2,0,56558.83,72384.82,49674.6,45690.08,59220.48142857143,57809.52714285715,59453.420000000006,19968.442750782597,18909.03984037578,0.33163203694277277
2011-12-08,82371.55,35010,120,105,17.04003930492346,2011,4,12,49,8,3,0,75315.55,60025.57,63863.48,63425.47,62412.764285714286,59131.53214285714,60084.956,21819.033567273244,19357.347542700732,0.09368583247417028
2011-12-09,200918.98,93950,44,35,124.10066707844348,2011,4,12,49,9,4,0,82371.55,52068.63,79847.0,62594.59,83677.09999999999,67779.5307142857,64695.769,55928.806260937985,32193.722010808753,1.4391793040194099
